ano_orcamento;cod_conta;desc_conta;grupo_contas;grupo_contas_n2;grupo_contan3
2021;214-2021-31010401002;PASSAGEM RODOVIARIA NACIONAL;Custeio;Custeio;Viagens
2021;214-2021-31010402001;PASSAGENS AEREA INTERNACIONAL;Custeio;Custeio;Viagens
2021;214-2021-31010403;HOSPEDAGENS;Custeio;Custeio;Viagens
2021;214-2021-31010404;DIÁRIAS DE VIAGENS NO PAÍS;Custeio;Custeio;Viagens
2021;214-2021-31010405;DIARIAS DE VIAGENS NO EXTERIOR;Custeio;Custeio;Viagens
2021;214-2021-31010406;DIARIAS DE REPRESENTACAO DE TERCEIROS;Custeio;Custeio;Viagens
2021;214-2021-31010407;AJUDA DE CUSTOS - VIAGENS;Custeio;Custeio;Viagens
2021;214-2021-31010408;REEMBOLSO UTILIZACAO VEICULO PROPRIO;Custeio;Custeio;Viagens
2021;214-2021-31010409;TRANSPORTES URBANOS EM VIAGEM;Custeio;Custeio;Viagens
2021;214-2021-31010499001;OUTROS GASTOS DE VIAGENS INTERNACIONAIS;Custeio;Custeio;Viagens
2021;214-2021-31010499002;OUTROS GASTOS DE VIAGENS NACIONAIS;Custeio;Custeio;Viagens
2021;214-2021-31011007;PEDAGIO E ESTACIONAMENTO;Custeio;Custeio;Viagens
2021;214-2021-31010105001;ESTUDANTES DO SISTEMA INDUSTRIA;Custeio;Custeio;Treinamento/Capacitação
2021;214-2021-31010105002001;ESTAGIARIOS;Custeio;Custeio;Bolsas/Estágio
2021;214-2021-31010105002002;BOLSISTAS;Custeio;Custeio;Bolsas/Estágio
2021;214-2021-31010105004;SEGURO DE VIDA - BOLSISTAS E ESTAGIARIOS;Custeio;Custeio;Seguros
2021;214-2021-31010105999;OUTRAS BOLSAS/ESTAGIOS;Custeio;Custeio;Bolsas/Estágio
2021;214-2021-31010201001;LOCACAO DE IMOVEIS - PF;Custeio;Custeio;Locação
2021;214-2021-31010201002;LOCACAO DE IMOVEIS - PJ;Custeio;Custeio;Locação
2021;214-2021-31010301001;MATERIAL DE EXPEDIENTE;Custeio;Custeio;Material de Consumo
2021;214-2021-31010301002;PAPEL SULFITE;Custeio;Custeio;Material de Consumo
2021;214-2021-31010304001;CARTUCHO PARA IMPRESSAO;Custeio;Custeio;Material de Consumo
2021;214-2021-31010304002;TONNER PARA IMPRESSAO;Custeio;Custeio;Material de Consumo
2021;214-2021-31010304003;MEMORIAS E HD;Custeio;Custeio;Material de Consumo
2021;214-2021-31010304004;SOFTWARE - PRATELEIRA;Custeio;Custeio;Software
2021;214-2021-31010304999;OUTROS MATERIAIS DE COMPUTACAO;Custeio;Custeio;Material de Consumo
2021;214-2021-31010305;MATERIAIS DE REPR. GRAFICA E EDITORACAO;Custeio;Custeio;Publicidade
2021;214-2021-31010307002;ROUPA DE CAMA E MESA;Custeio;Custeio;Material de Consumo
2021;214-2021-31010315;MATERIAL DE SEG. E ACESS. OPERACIONAIS;Custeio;Custeio;Material de Consumo
2021;214-2021-31010399999;OUTROS MATERIAIS DE CONSUMO;Custeio;Custeio;Material de Consumo
2021;214-2021-31010501;PREMIOS, BRINDES E CONDECORACOES;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31010601001;TRADUCOES - PF;Custeio;Custeio;Consultorias
2021;214-2021-31010601002;TRADUCOES - PJ;Custeio;Custeio;Consultorias
2021;214-2021-31010602001;ASSESSORIA E CONSULTORIA - PF;Custeio;Custeio;Consultorias
2021;214-2021-31010602002;ASSESSORIA E CONSULTORIA - PJ;Custeio;Custeio;Consultorias
2021;214-2021-31010602003;ASSESSORIA DE COBRANCA - PJ;Custeio;Custeio;Consultorias
2021;214-2021-31010602004;ASSESSORIA JURIDICA;Custeio;Custeio;Consultorias
2021;214-2021-31010602005;SERVICO DE PROTECAO AO CREDITO - SPC;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010602006;SERVICO DE ADM. CRÉDITOS DE CARTÃO;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010603001;AUDITORIA - PF;Custeio;Custeio;Consultorias
2021;214-2021-31010603002;AUDITORIA - PJ;Custeio;Custeio;Consultorias
2021;214-2021-31010604001001;ALUGUEL DE EQUIPAMENTOS DE TI;Custeio;Custeio;Locação
2021;214-2021-31010604007001;SERVICOS DE MANUT. E DES. DE SOFTWARE;Custeio;Custeio;Software
2021;214-2021-31010605001001;SERVICOS MEDICOS - PF;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010605001002;SERVICOS MEDICOS - PJ;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010605002;SERVICOS LABORATORIAIS;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010606001;SERVICOS ODONTOLOGICOS - PF;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010606002;SERVICOS ODONTOLOGICOS - PJ;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010607001;PUBLICIDADE PROPAGANDA - PF;Custeio;Custeio;Publicidade
2021;214-2021-31010607002;PUBLICIDADE PROPAGANDA - PJ;Custeio;Custeio;Publicidade
2021;214-2021-31010607003;SERVICO DE AUDIO, VIDEO E FOTO;Custeio;Custeio;Publicidade
2021;214-2021-31010608001001;RECEPCOES E HOMENAGENS;Custeio;Custeio;Publicidade
2021;214-2021-31010608001002;PROMOCOES E EVENTOS;Custeio;Custeio;Publicidade
2021;214-2021-31010608002;CONGRESSOS, CONFERENCIA E SEMINARIOS;Custeio;Custeio;Treinamento/Capacitação
2021;214-2021-31010609001;TECNICOS DE EDUCACAO PROFISSIONAL - PF;Custeio;Custeio;Mão de Obra Temporária
2021;214-2021-31010609002;TECNICOS DE EDUCACAO PROFISSIONAL - PJ;Custeio;Custeio;Mão de Obra Temporária
2021;214-2021-31010613001;LOCACAO DE MAQUINAS E EQUIPAMENTOS - PF;Custeio;Custeio;Locação
2021;214-2021-31010613002;LOCACAO DE MAQUINAS E EQUIPAMENTOS - PJ;Custeio;Custeio;Locação
2021;214-2021-31010614001;LOCACAO DE VEICULOS - PF;Custeio;Custeio;Locação
2021;214-2021-31010614002;LOCACAO DE VEICULOS - PJ;Custeio;Custeio;Locação
2021;214-2021-31010615001;LOCACAO DE AERONAVES - PF;Custeio;Custeio;Locação
2021;214-2021-31010615002;LOCACAO DE AERONAVES - PJ;Custeio;Custeio;Locação
2021;214-2021-31010617001;SEGURO DE VEICULOS;Custeio;Custeio;Seguros
2021;214-2021-31010617002;SEGURO DE IMOVEIS;Custeio;Custeio;Seguros
2021;214-2021-31010617003;SEGURO DE TRANSPORTE;Custeio;Custeio;Seguros
2021;214-2021-31010617999001;SEGURO DE ALUNO;Custeio;Custeio;Seguros
2021;214-2021-31010617999002;SEGURO DE VIAGEM;Custeio;Custeio;Seguros
2021;214-2021-31010617999003;SEGURO MOBILIARIO;Custeio;Custeio;Seguros
2021;214-2021-31010617999004;SEGURO DE BENS EM GERAL;Custeio;Custeio;Seguros
2021;214-2021-31010617999005;SEGURO DE EVENTOS;Custeio;Custeio;Seguros
2021;214-2021-31010617999006;SEGURO RESPONSABILIDADE CIVIL;Custeio;Custeio;Seguros
2021;214-2021-31010618001;SERVICOS GRAFICOS;Custeio;Custeio;Publicidade
2021;214-2021-31010620001;TÉCNICOS ESPECIALIZADOS - PF;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010620002;TÉCNICOS ESPECIALIZADOS - PJ;Custeio;Custeio;Serviços Especializados
2021;214-2021-31010621001;FRETES, TRANSPORTES ENCOM POSTAGENS - PF;Custeio;Custeio;Transportes
2021;214-2021-31010621002;FRETES, TRANSPORTES ENCOM POSTAGENS - PJ;Custeio;Custeio;Transportes
2021;214-2021-31010623001;TERMO DE COOPERACAO TECNICA E FINANCEIRA;Custeio;Custeio;Despesas vinculadas
2021;214-2021-31010624001;SERVIÇOS DE TÁXI;Custeio;Custeio;Transportes
2021;214-2021-31010624002;SERVIÇOS COM TRANSPORTES URBANOS;Custeio;Custeio;Transportes
2021;214-2021-31010625001;PATROCÍNIO;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31010625002;EXPO - MS;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31010625003;FEIRA DO EMPREENDEDOR;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31010627;TREINAMENTO E AÇÕES DE CAPACITAÇÃO;Custeio;Custeio;Treinamento/Capacitação
2021;214-2021-31010628;AQUISIÇÃO DE LICENÇA DE USO;Custeio;Custeio;Software
2021;214-2021-31010699003;SERVICOS DE APOIO (MIRIM);Custeio;Custeio;Bolsas/Estágio
2021;214-2021-31010701;MÁQUINAS E APARELHOS;Custeio;Custeio;Arrendamento Mercantil
2021;214-2021-31010702;VEÍCULOS RODOVIÁRIOS;Custeio;Custeio;Arrendamento Mercantil
2021;214-2021-31010703;MOBILIÁRIO EM GERAL;Custeio;Custeio;Arrendamento Mercantil
2021;214-2021-31010704;BENS IMÓVEIS;Custeio;Custeio;Arrendamento Mercantil
2021;214-2021-31010799;OUTROS ARRENDAMENTOS;Custeio;Custeio;Arrendamento Mercantil
2021;214-2021-31010802001;VARIAÇÃO CAMBIAL;Custeio;Custeio;BNDES
2021;214-2021-31010803001;DESPESAS BANCARIAS;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010803002;TARIFA DE CARTAO;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010804;MULTAS, JUROS E CORRETAGENS;Custeio;Custeio;Descontos e Devedores
2021;214-2021-31010805;DESCONTOS FINANCEIROS CONCEDIDOS;Custeio;Custeio;Descontos e Devedores
2021;214-2021-31010899999;OUTROS GASTOS FINANCEIROS;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010901001;IOF;Custeio;Custeio;Impostos
2021;214-2021-31010901002;IRRF;Custeio;Custeio;Impostos
2021;214-2021-31010901003;INSS DE AUTONOMOS;Custeio;Custeio;Impostos
2021;214-2021-31010901004;INSS DE PJ;Custeio;Custeio;Impostos
2021;214-2021-31010901005;COFINS/RECEITAS FINANCEIRAS;Custeio;Custeio;Impostos
2021;214-2021-31010902;IMPOSTOS ESTADUAIS;Custeio;Custeio;Impostos
2021;214-2021-31010903;IMPOSTOS MUNICIPAIS;Custeio;Custeio;Impostos
2021;214-2021-31010904;TAXAS;Custeio;Custeio;Despesas Financeiras
2021;214-2021-31010999;OUTROS IMPOSTOS, TAXAS E CONTRIBUICOES;Custeio;Custeio;Impostos
2021;214-2021-31011001;DESPESAS COM ARRECADACAO INDIRETA;Custeio;Custeio;Despesas vinculadas
2021;214-2021-31011006;DESPESA COM PROV. P/ DEVEDORES DUVIDOSOS;Custeio;Custeio;Descontos e Devedores
2021;214-2021-31020401;FEIRAS E EVENTOS;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020402001;MODERNIZACAO DA GESTAO - ALBANO FRANCO;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020402002;DESENVOLVIMENTO DA GESTAO - IEL;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020403;EMERGENCIAS;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020404001;SENAI CASA ABERTA 2010;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020404002;PROJETOS ESTRATEGICOS;Custeio;Custeio;Apoio Financeiro
2021;214-2021-31020501;AUXILIO A TERCEIROS;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31020502;DOAÇÃO;Custeio;Custeio;Auxílios/Doações
2021;214-2021-31010302001;MATERIAL ELETRONICO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302002;MATERIAL ELETRICO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302003;MADEIRAS E COMPENSADOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302004;TECIDOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302005;AVIAMENTOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302006;PECAS ACESSORIOS P/ MAQ.COSTURA - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302007;PECAS ACESSORIOS P/ VEICULOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302008;PECAS ACESSORIOS P/MOTOCICLETAS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302009;PECAS ACESSORIOS P/BICICLETAS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302010;FERRO E ACO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302011;TUBOS E CONEXOES - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302012;MATERIAL DE CONSTRUCAO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302013;MATERIAL HIDR SANIT ACESSORIOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302014;FERRAGENS EM GERAL - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302015;MATERIAL DE ACABAMENTO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302016;FERRAMENTAS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302017;MATERIAL DE PINTURA - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302018;MATERIAL DE SOLDA - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302019;EQUIPAMENTO DE SEGURANCA - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302020;LIVROS;Custeio;Custeio;Material Didático
2021;214-2021-31010302021;COMBUSTIVEIS LUB GAS ENGARRAFADO-CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302023;APARELHOS E UTENSILIOS P/MEDICAO E INSP.;Custeio;Custeio;Material Didático
2021;214-2021-31010302024;MATERIAL DIDATICO - MULTIMIDIA CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302025;KIT ESCOLAR;Custeio;Custeio;Material Didático
2021;214-2021-31010302026;MATERIAL DIDATICO - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010302999;OUTROS MATERIAIS DIDATICOS - CURSOS;Custeio;Custeio;Material Didático
2021;214-2021-31010307001;VESTUARIO;Custeio;Custeio;Material Didático
2021;214-2021-31010309004;MATERIAL QUIMICO E LABORATORIAL;Custeio;Custeio;Material Didático
2021;214-2021-31010313;MATERIAL ESPORTIVO E DE RECREACAO;Custeio;Custeio;Material Didático
2020;214-2020-31010302001;MATERIAL ELETRONICO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302002;MATERIAL ELETRICO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302003;MADEIRAS E COMPENSADOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302004;TECIDOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302005;AVIAMENTOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302006;PECAS ACESSORIOS P/ MAQ.COSTURA - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302007;PECAS ACESSORIOS P/ VEICULOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302008;PECAS ACESSORIOS P/MOTOCICLETAS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302009;PECAS ACESSORIOS P/BICICLETAS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302010;FERRO E ACO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302011;TUBOS E CONEXOES - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302012;MATERIAL DE CONSTRUCAO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302013;MATERIAL HIDR SANIT ACESSORIOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302014;FERRAGENS EM GERAL - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302015;MATERIAL DE ACABAMENTO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302016;FERRAMENTAS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302017;MATERIAL DE PINTURA - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302018;MATERIAL DE SOLDA - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302019;EQUIPAMENTO DE SEGURANCA - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302020;LIVROS;Custeio;Custeio;Material Didático
2020;214-2020-31010302021;COMBUSTIVEIS LUB GAS ENGARRAFADO-CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302023;APARELHOS E UTENSILIOS P/MEDICAO E INSP.;Custeio;Custeio;Material Didático
2020;214-2020-31010302024;MATERIAL DIDATICO - MULTIMIDIA CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302025;KIT ESCOLAR;Custeio;Custeio;Material Didático
2020;214-2020-31010302026;MATERIAL DIDATICO - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010302999;OUTROS MATERIAIS DIDATICOS - CURSOS;Custeio;Custeio;Material Didático
2020;214-2020-31010307001;VESTUARIO;Custeio;Custeio;Material Didático
2020;214-2020-31010309004;MATERIAL QUIMICO E LABORATORIAL;Custeio;Custeio;Material Didático
2020;214-2020-31010313;MATERIAL ESPORTIVO E DE RECREACAO;Custeio;Custeio;Material Didático
2020;214-2020-31010309001;MATERIAL MEDICO;Custeio;Custeio;OUTROS
2020;214-2020-31010309002;MATERIAL ODONTOLOGICO;Custeio;Custeio;OUTROS
2020;214-2020-31010309003;MATERIAL HOSPITALAR/FARMACOLOGICO;Custeio;Custeio;OUTROS
2020;214-2020-31010310;EMBALAGENS;Custeio;Custeio;OUTROS
2020;214-2020-31010312;MATERIAL DE TELECOMUNICACAO;Custeio;Custeio;OUTROS
2020;214-2020-31010399001;PLANTAS;Custeio;Custeio;OUTROS
2020;214-2020-31010605003;SERVICOS DE PPRA/LTCAT/PCMSO;Custeio;Custeio;OUTROS
2020;214-2020-31010616;ASSINATURA PER ANUIDADES E PUBLICAÇÕES;Custeio;Custeio;OUTROS
2020;214-2020-31010620003;CONFECÇÃO DE UNIFORMES - PF;Custeio;Custeio;OUTROS
2020;214-2020-31010620004;CONFECÇÃO DE UNIFORMES - PJ;Custeio;Custeio;OUTROS
2020;214-2020-31010621003;SERVIÇOS DE CORREIOS E POSTAGENS;Custeio;Custeio;OUTROS
2020;214-2020-31010626;DESPESAS DE ALIMENTAÇÃO;Custeio;Custeio;OUTROS
2020;214-2020-31010699001;OUTROS SERVIÇOS DE TERCEIROS - PF;Custeio;Custeio;OUTROS
2020;214-2020-31010699002;OUTROS SERVIÇOS DE TERCEIROS - PJ;Custeio;Custeio;OUTROS
2020;214-2020-31011002001;DESPESAS JUDICIAIS;Custeio;Custeio;OUTROS
2020;214-2020-31011002002;DESPESAS CARTORAIS;Custeio;Custeio;OUTROS
2020;214-2020-31011002003;DESPESAS COM EDITAIS - COMPRAS;Custeio;Custeio;OUTROS
2020;214-2020-31011002004;DESPESAS COM EDITAIS - PROCESSO SELETIVO;Custeio;Custeio;OUTROS
2020;214-2020-31011002999;OUTRAS DESPESAS PUBLICACOES E EDITAIS;Custeio;Custeio;OUTROS
2020;214-2020-31011003;DESPESAS COM MULTAS DE TRANSITO;Custeio;Custeio;OUTROS
2020;214-2020-31011004;DESPESAS COM REPRESENTACAO E INTEGRACAO;Custeio;Custeio;OUTROS
2020;214-2020-31011005;DESPESAS CEDULA DE PRESENÇA CONSELH;Custeio;Custeio;OUTROS
2020;214-2020-31020201;AUXILIO MINIMO/SUBVENCOES ORDINARIAS;Custeio;Custeio;OUTROS
2020;214-2020-31020202;AUXILIO ESPECIAL/SUBVENCOES ESPECIAIS;Custeio;Custeio;OUTROS
2020;214-2020-31020302;ENTIDADES PUBLICAS;Custeio;Custeio;OUTROS
2020;214-2020-31020303;ENTIDADES PRIVADAS;Custeio;Custeio;OUTROS
2020;214-2020-31020304;ORGANISMOS INTERNACIONAIS;Custeio;Custeio;OUTROS
2020;214-2020-31020305;SINDICATOS;Custeio;Custeio;OUTROS
2020;214-2020-31010202001;CONDOMINIO - COTA MENSAL;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010202002;CONDOMINIO - COTA EXTRA;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010203;ENERGIA ELETRICA;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010204;AGUA E SERVICO DE ESGOTO;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010205;GAS;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010206;TELEFONIA;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010299999;OUTRAS OCUPACOES E UTILIDADES;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010303;COMBUSTIVEIS LUBRIF. E GAS ENGARRAFADO;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010306;GENEROS ALIMENTICIOS;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010308;MATERIAL DE LIMPEZA E HIGIENE;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010314;MATERIAL DE COPA E COZINHA;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010610001;SERVICOS DE LIMPEZA E CONSERVACAO - PF;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010610002;SERVICOS DE LIMPEZA E CONSERVACAO - PJ;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010610003;LAVANDERIA - ROUPAS;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010610004;SERVICOS DE JARDINAGEM;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010612001;SEGURANCA E VIGILANCIA - PF;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010612002;SEGURANCA E VIGILANCIA - PJ;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010612003;SERVICOS DE PORTARIA E GARAGEM;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010618002;SERVICOS DE COPIAS E REPRODUÇÕES;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010619;SERVICOS DE COMUNICAÇÃO EM GERAL;Custeio;Custeio;Despesas Fixas
2020;214-2020-31010905;CONTRIBUICOES;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020101001;CONTRIBUIÇÃO REGULAMENTAR FIEMS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020102;CONTRIBUIÇÃO CNI-SESI;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020103;CONTRIBUIÇÃO CETIQT;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020104;CONTRIBUIÇÃO CTGAS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020105001;CONTRIBUIÇÃO REGULAMENTAR IEL NR;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020301001;CNI;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020301002;SESI;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020301003;SENAI;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020301004;FIEMS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020301005;IEL;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399001;DESPESAS CONVENIO CNI/CIEMS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399002;DESPESAS CONVENIO SESI/CIEMS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399003;REDETEC;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399004;EFICIENCIA ENERGETICA CONV. SENAI/FIEMS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399005;BPF - BOAS PRATICAS DE FABRICACAO;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399006;CONSTRUCAO CIVIL;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020399099;OUTROS CONVENIOS;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31020601;CONTRIBUICAO ASSOCIATIVA E FILIACAO;Custeio;Custeio;Convênios/Contribuições
2020;214-2020-31010311001;MATERIAL P/ CONSERVACAO DE BENS IMOVEIS;Custeio;Custeio;Manutenção
2020;214-2020-31010311002;MATERIAL P/ CONSERVACAO DE BENS MOVEIS;Custeio;Custeio;Manutenção
2020;214-2020-31010311003;PECAS E ACESSORIOS PARA VEICULOS - FROTA;Custeio;Custeio;Manutenção
2020;214-2020-31010604002001;SERVICO DE MANUTENCAO BANCO DE DADOS;Custeio;Custeio;Manutenção
2020;214-2020-31010604003001;SERVICOS DE MANUT. DE CORREIO ELETRONICO;Custeio;Custeio;Manutenção
2020;214-2020-31010604004001;SERVICOS DE MANUTENCAO DE HARDWARE;Custeio;Custeio;Manutenção
2020;214-2020-31010604005001;SERVICOS DE MANUTENCAO DE REDES;Custeio;Custeio;Manutenção
2020;214-2020-31010604006001;SERVICOS DE MANUTENCAO DE SERVIDORES;Custeio;Custeio;Manutenção
2020;214-2020-31010611001001;MANUTENCAO E REPAROS BENS IMOVEIS - PF;Custeio;Custeio;Manutenção
2020;214-2020-31010611001002;MANUTENCAO E REPAROS BENS IMOVEIS - PJ;Custeio;Custeio;Manutenção
2020;214-2020-31010611002001;MANUTENCAO E REPAROS BENS MOVEIS - PF;Custeio;Custeio;Manutenção
2020;214-2020-31010611002002;MANUTENCAO E REPAROS BENS MOVEIS - PJ;Custeio;Custeio;Manutenção
2020;214-2020-31010611002003;MANUTENCAO E CONSERVAÇÃO DE VEICULOS;Custeio;Custeio;Manutenção
2020;214-2020-31010611002004;MANUTENCAO E REPAROS DE REDE TELEFONICA;Custeio;Custeio;Manutenção
2020;214-2020-31010611002005;MANUTENCAO E REPAROS DE AR CONDICIONADO;Custeio;Custeio;Manutenção
2020;214-2020-31010611002006;MANUTENCAO E REPARO DE ELEVADORES;Custeio;Custeio;Manutenção
2020;214-2020-31010611002007;MANUTENCAO E REPARO DE EXTINTORES;Custeio;Custeio;Manutenção
2020;214-2020-31010401001;PASSAGEM AEREA NACIONAL;Custeio;Custeio;Viagens
2020;214-2020-31010401002;PASSAGEM RODOVIARIA NACIONAL;Custeio;Custeio;Viagens
2020;214-2020-31010402001;PASSAGENS AEREA INTERNACIONAL;Custeio;Custeio;Viagens
2020;214-2020-31010403;HOSPEDAGENS;Custeio;Custeio;Viagens
2020;214-2020-31010404;DIÁRIAS DE VIAGENS NO PAÍS;Custeio;Custeio;Viagens
2020;214-2020-31010405;DIARIAS DE VIAGENS NO EXTERIOR;Custeio;Custeio;Viagens
2020;214-2020-31010406;DIARIAS DE REPRESENTACAO DE TERCEIROS;Custeio;Custeio;Viagens
2020;214-2020-31010407;AJUDA DE CUSTOS - VIAGENS;Custeio;Custeio;Viagens
2020;214-2020-31010408;REEMBOLSO UTILIZACAO VEICULO PROPRIO;Custeio;Custeio;Viagens
2020;214-2020-31010409;TRANSPORTES URBANOS EM VIAGEM;Custeio;Custeio;Viagens
2020;214-2020-31010499001;OUTROS GASTOS DE VIAGENS INTERNACIONAIS;Custeio;Custeio;Viagens
2020;214-2020-31010499002;OUTROS GASTOS DE VIAGENS NACIONAIS;Custeio;Custeio;Viagens
2020;214-2020-31011007;PEDAGIO E ESTACIONAMENTO;Custeio;Custeio;Viagens
2020;214-2020-31010105001;ESTUDANTES DO SISTEMA INDUSTRIA;Custeio;Custeio;Treinamento/Capacitação
2020;214-2020-31010105002001;ESTAGIARIOS;Custeio;Custeio;Bolsas/Estágio
2020;214-2020-31010105002002;BOLSISTAS;Custeio;Custeio;Bolsas/Estágio
2020;214-2020-31010105004;SEGURO DE VIDA - ESTAGIARIOS;Custeio;Custeio;Seguros
2020;214-2020-31010105999;OUTRAS BOLSAS/ESTAGIOS;Custeio;Custeio;Bolsas/Estágio
2020;214-2020-31010201001;LOCACAO DE IMOVEIS - PF;Custeio;Custeio;Locação
2020;214-2020-31010201002;LOCACAO DE IMOVEIS - PJ;Custeio;Custeio;Locação
